Dataset;TrainRelease;%Train;TrainDefective;TestDefective;getClassifier;Balancing;FeatureSelection;Tp;Fp;Tn;Fn;Precision;Recall;Roc;Kappa
Avro;16;0.4999104424144725;4.0;1.0;Ibk;Undersampling;Best first;1.0;7.0;79.0;0.0;0.125;1.0;0.9593023255813954;0.20599739243807055
Avro;16;0.4999104424144725;4.0;1.0;RandomForest;SMOTE;Best first;0.0;0.0;86.0;1.0;NaN;0.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;NaiveBayes;SMOTE;Best first;0.0;0.0;86.0;1.0;NaN;0.0;0.9476744186046512;0.0
Avro;16;0.4999104424144725;4.0;1.0;Ibk;SMOTE;Best first;0.0;0.0;86.0;1.0;NaN;0.0;0.9593023255813954;0.0
Avro;17;0.49991317937141866;7.0;3.0;RandomForest;No sampling;No selection;0.0;0.0;84.0;3.0;NaN;0.0;0.9186507936507936;0.0
Avro;17;0.49991317937141866;7.0;3.0;NaiveBayes;No sampling;No selection;0.0;0.0;84.0;3.0;NaN;0.0;0.621031746031746;0.0
Avro;17;0.49991317937141866;7.0;3.0;Ibk;No sampling;No selection;0.0;0.0;84.0;3.0;NaN;0.0;0.9186507936507936;0.0
Avro;17;0.49991317937141866;7.0;3.0;RandomForest;Oversampling;No selection;3.0;11.0;73.0;0.0;0.21428571428571427;1.0;0.9583333333333334;0.31397849462365607
Avro;17;0.49991317937141866;7.0;3.0;NaiveBayes;Oversampling;No selection;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.9186507936507936;0.0
Avro;17;0.49991317937141866;7.0;3.0;Ibk;Oversampling;No selection;3.0;11.0;73.0;0.0;0.21428571428571427;1.0;0.9583333333333334;0.31397849462365607
Avro;17;0.49991317937141866;7.0;3.0;RandomForest;Undersampling;No selection;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.9186507936507936;0.0
Avro;17;0.49991317937141866;7.0;3.0;NaiveBayes;Undersampling;No selection;0.0;9.0;75.0;3.0;0.0;0.0;0.8075396825396826;-0.0545454545454547
Avro;17;0.49991317937141866;7.0;3.0;Ibk;Undersampling;No selection;3.0;82.0;2.0;0.0;0.03529411764705882;1.0;0.14285714285714285;0.00167926112510495
Avro;17;0.49991317937141866;7.0;3.0;RandomForest;SMOTE;No selection;0.0;0.0;84.0;3.0;NaN;0.0;0.9424603174603174;0.0
Avro;17;0.49991317937141866;7.0;3.0;NaiveBayes;SMOTE;No selection;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.7321428571428571;0.0
Avro;17;0.49991317937141866;7.0;3.0;Ibk;SMOTE;No selection;0.0;0.0;84.0;3.0;NaN;0.0;0.9424603174603174;0.0
Avro;17;0.49991317937141866;7.0;3.0;RandomForest;No sampling;Best first;0.0;0.0;84.0;3.0;NaN;0.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;NaiveBayes;No sampling;Best first;0.0;0.0;84.0;3.0;NaN;0.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;Ibk;No sampling;Best first;0.0;0.0;84.0;3.0;NaN;0.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;RandomForest;Oversampling;Best first;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;NaiveBayes;Oversampling;Best first;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;Ibk;Oversampling;Best first;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;RandomForest;Undersampling;Best first;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;NaiveBayes;Undersampling;Best first;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;Ibk;Undersampling;Best first;3.0;84.0;0.0;0.0;0.034482758620689655;1.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;RandomForest;SMOTE;Best first;0.0;0.0;84.0;3.0;NaN;0.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;NaiveBayes;SMOTE;Best first;0.0;0.0;84.0;3.0;NaN;0.0;0.5;0.0
Avro;17;0.49991317937141866;7.0;3.0;Ibk;SMOTE;Best first;0.0;0.0;84.0;3.0;NaN;0.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;RandomForest;No sampling;No selection;1.0;0.0;91.0;3.0;1.0;0.25;0.9711538461538461;0.3897216274089942
Avro;18;0.4999159805074777;11.0;4.0;NaiveBayes;No sampling;No selection;0.0;0.0;91.0;4.0;NaN;0.0;0.8008241758241759;0.0
Avro;18;0.4999159805074777;11.0;4.0;Ibk;No sampling;No selection;1.0;0.0;91.0;3.0;1.0;0.25;0.9711538461538461;0.3897216274089942
Avro;18;0.4999159805074777;11.0;4.0;RandomForest;Oversampling;No selection;4.0;11.0;80.0;0.0;0.26666666666666666;1.0;0.9697802197802198;0.379821958456973
Avro;18;0.4999159805074777;11.0;4.0;NaiveBayes;Oversampling;No selection;3.0;85.0;6.0;1.0;0.03409090909090909;0.75;0.7266483516483516;-0.016674962667994016
Avro;18;0.4999159805074777;11.0;4.0;Ibk;Oversampling;No selection;4.0;11.0;80.0;0.0;0.26666666666666666;1.0;0.9684065934065934;0.379821958456973
Avro;18;0.4999159805074777;11.0;4.0;RandomForest;Undersampling;No selection;4.0;84.0;7.0;0.0;0.045454545454545456;1.0;0.907967032967033;0.0069686411149825845
Avro;18;0.4999159805074777;11.0;4.0;NaiveBayes;Undersampling;No selection;2.0;13.0;78.0;2.0;0.13333333333333333;0.5;0.8914835164835165;0.15430267062314493
Avro;18;0.4999159805074777;11.0;4.0;Ibk;Undersampling;No selection;4.0;81.0;10.0;0.0;0.047058823529411764;1.0;0.17032967032967034;0.010289389067524088
Avro;18;0.4999159805074777;11.0;4.0;RandomForest;SMOTE;No selection;2.0;1.0;90.0;2.0;0.6666666666666666;0.5;0.9711538461538461;0.5553822152886121
Avro;18;0.4999159805074777;11.0;4.0;NaiveBayes;SMOTE;No selection;2.0;78.0;13.0;2.0;0.025;0.5;0.5178571428571429;-0.0354223433242507
Avro;18;0.4999159805074777;11.0;4.0;Ibk;SMOTE;No selection;1.0;0.0;91.0;3.0;1.0;0.25;0.9711538461538461;0.3897216274089942
Avro;18;0.4999159805074777;11.0;4.0;RandomForest;No sampling;Best first;0.0;0.0;91.0;4.0;NaN;0.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;NaiveBayes;No sampling;Best first;0.0;0.0;91.0;4.0;NaN;0.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;Ibk;No sampling;Best first;0.0;0.0;91.0;4.0;NaN;0.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;RandomForest;Oversampling;Best first;4.0;91.0;0.0;0.0;0.042105263157894736;1.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;NaiveBayes;Oversampling;Best first;4.0;91.0;0.0;0.0;0.042105263157894736;1.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;Ibk;Oversampling;Best first;4.0;91.0;0.0;0.0;0.042105263157894736;1.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;RandomForest;Undersampling;Best first;4.0;91.0;0.0;0.0;0.042105263157894736;1.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;NaiveBayes;Undersampling;Best first;4.0;91.0;0.0;0.0;0.042105263157894736;1.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;Ibk;Undersampling;Best first;4.0;91.0;0.0;0.0;0.042105263157894736;1.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;RandomForest;SMOTE;Best first;0.0;0.0;91.0;4.0;NaN;0.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;NaiveBayes;SMOTE;Best first;0.0;0.0;91.0;4.0;NaN;0.0;0.5;0.0
Avro;18;0.4999159805074777;11.0;4.0;Ibk;SMOTE;Best first;0.0;0.0;91.0;4.0;NaN;0.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;RandomForest;No sampling;No selection;0.0;0.0;94.0;3.0;NaN;0.0;0.9822695035460993;0.0
Avro;19;0.49991865950870346;14.0;3.0;NaiveBayes;No sampling;No selection;0.0;0.0;94.0;3.0;NaN;0.0;0.7907801418439716;0.0
Avro;19;0.49991865950870346;14.0;3.0;Ibk;No sampling;No selection;0.0;0.0;94.0;3.0;NaN;0.0;0.9804964539007093;0.0
Avro;19;0.49991865950870346;14.0;3.0;RandomForest;Oversampling;No selection;3.0;4.0;90.0;0.0;0.42857142857142855;1.0;0.9893617021276596;0.5818965517241381
Avro;19;0.49991865950870346;14.0;3.0;NaiveBayes;Oversampling;No selection;3.0;92.0;2.0;0.0;0.031578947368421054;1.0;0.9539007092198581;0.0013428827215756429
Avro;19;0.49991865950870346;14.0;3.0;Ibk;Oversampling;No selection;3.0;4.0;90.0;0.0;0.42857142857142855;1.0;0.9893617021276596;0.5818965517241381
Avro;19;0.49991865950870346;14.0;3.0;RandomForest;Undersampling;No selection;3.0;91.0;3.0;0.0;0.031914893617021274;1.0;0.9113475177304965;0.0020350480497456206
Avro;19;0.49991865950870346;14.0;3.0;NaiveBayes;Undersampling;No selection;0.0;2.0;92.0;3.0;0.0;0.0;0.8634751773049646;-0.025369978858351235
Avro;19;0.49991865950870346;14.0;3.0;Ibk;Undersampling;No selection;3.0;88.0;6.0;0.0;0.03296703296703297;1.0;0.13829787234042554;0.004199720018665426
Avro;19;0.49991865950870346;14.0;3.0;RandomForest;SMOTE;No selection;2.0;1.0;93.0;1.0;0.6666666666666666;0.6666666666666666;0.9858156028368794;0.6560283687943258
Avro;19;0.49991865950870346;14.0;3.0;NaiveBayes;SMOTE;No selection;3.0;92.0;2.0;0.0;0.031578947368421054;1.0;0.9769503546099291;0.0013428827215756429
Avro;19;0.49991865950870346;14.0;3.0;Ibk;SMOTE;No selection;2.0;1.0;93.0;1.0;0.6666666666666666;0.6666666666666666;0.9893617021276596;0.6560283687943258
Avro;19;0.49991865950870346;14.0;3.0;RandomForest;No sampling;Best first;0.0;0.0;94.0;3.0;NaN;0.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;NaiveBayes;No sampling;Best first;0.0;0.0;94.0;3.0;NaN;0.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;Ibk;No sampling;Best first;0.0;0.0;94.0;3.0;NaN;0.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;RandomForest;Oversampling;Best first;3.0;94.0;0.0;0.0;0.030927835051546393;1.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;NaiveBayes;Oversampling;Best first;3.0;94.0;0.0;0.0;0.030927835051546393;1.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;Ibk;Oversampling;Best first;3.0;94.0;0.0;0.0;0.030927835051546393;1.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;RandomForest;Undersampling;Best first;3.0;94.0;0.0;0.0;0.030927835051546393;1.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;NaiveBayes;Undersampling;Best first;3.0;94.0;0.0;0.0;0.030927835051546393;1.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;Ibk;Undersampling;Best first;3.0;94.0;0.0;0.0;0.030927835051546393;1.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;RandomForest;SMOTE;Best first;0.0;0.0;94.0;3.0;NaN;0.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;NaiveBayes;SMOTE;Best first;0.0;0.0;94.0;3.0;NaN;0.0;0.5;0.0
Avro;19;0.49991865950870346;14.0;3.0;Ibk;SMOTE;Best first;0.0;0.0;94.0;3.0;NaN;0.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;RandomForest;No sampling;No selection;1.0;0.0;97.0;2.0;1.0;0.3333333333333333;0.9862542955326461;0.4923857868020299
Avro;20;0.49992124744054184;17.0;3.0;NaiveBayes;No sampling;No selection;0.0;0.0;97.0;3.0;NaN;0.0;0.9312714776632303;0.0
Avro;20;0.49992124744054184;17.0;3.0;Ibk;No sampling;No selection;1.0;0.0;97.0;2.0;1.0;0.3333333333333333;0.9862542955326461;0.4923857868020299
Avro;20;0.49992124744054184;17.0;3.0;RandomForest;Oversampling;No selection;3.0;4.0;93.0;0.0;0.42857142857142855;1.0;0.9896907216494846;0.5824634655532355
Avro;20;0.49992124744054184;17.0;3.0;NaiveBayes;Oversampling;No selection;3.0;96.0;1.0;0.0;0.030303030303030304;1.0;0.9450171821305842;6.246096189881358E-4
Avro;20;0.49992124744054184;17.0;3.0;Ibk;Oversampling;No selection;3.0;4.0;93.0;0.0;0.42857142857142855;1.0;0.9896907216494846;0.5824634655532355
Avro;20;0.49992124744054184;17.0;3.0;RandomForest;Undersampling;No selection;3.0;91.0;6.0;0.0;0.031914893617021274;1.0;0.8865979381443299;0.003940455341506121
Avro;20;0.49992124744054184;17.0;3.0;NaiveBayes;Undersampling;No selection;3.0;91.0;6.0;0.0;0.031914893617021274;1.0;0.9003436426116839;0.003940455341506121
Avro;20;0.49992124744054184;17.0;3.0;Ibk;Undersampling;No selection;3.0;91.0;6.0;0.0;0.031914893617021274;1.0;0.5309278350515464;0.003940455341506121
Avro;20;0.49992124744054184;17.0;3.0;RandomForest;SMOTE;No selection;1.0;0.0;97.0;2.0;1.0;0.3333333333333333;0.9896907216494846;0.4923857868020299
Avro;20;0.49992124744054184;17.0;3.0;NaiveBayes;SMOTE;No selection;2.0;93.0;4.0;1.0;0.021052631578947368;0.6666666666666666;0.41580756013745707;-0.018418201516793065
Avro;20;0.49992124744054184;17.0;3.0;Ibk;SMOTE;No selection;1.0;0.0;97.0;2.0;1.0;0.3333333333333333;0.9896907216494846;0.4923857868020299
Avro;20;0.49992124744054184;17.0;3.0;RandomForest;No sampling;Best first;0.0;0.0;97.0;3.0;NaN;0.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;NaiveBayes;No sampling;Best first;0.0;0.0;97.0;3.0;NaN;0.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;Ibk;No sampling;Best first;0.0;0.0;97.0;3.0;NaN;0.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;RandomForest;Oversampling;Best first;3.0;97.0;0.0;0.0;0.03;1.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;NaiveBayes;Oversampling;Best first;3.0;97.0;0.0;0.0;0.03;1.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;Ibk;Oversampling;Best first;3.0;97.0;0.0;0.0;0.03;1.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;RandomForest;Undersampling;Best first;3.0;97.0;0.0;0.0;0.03;1.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;NaiveBayes;Undersampling;Best first;3.0;97.0;0.0;0.0;0.03;1.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;Ibk;Undersampling;Best first;3.0;97.0;0.0;0.0;0.03;1.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;RandomForest;SMOTE;Best first;0.0;0.0;97.0;3.0;NaN;0.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;NaiveBayes;SMOTE;Best first;0.0;0.0;97.0;3.0;NaN;0.0;0.5;0.0
Avro;20;0.49992124744054184;17.0;3.0;Ibk;SMOTE;Best first;0.0;0.0;97.0;3.0;NaN;0.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;RandomForest;No sampling;No selection;1.0;0.0;89.0;0.0;1.0;1.0;1.0;1.0
Avro;21;0.49992344204562855;18.0;1.0;NaiveBayes;No sampling;No selection;0.0;0.0;89.0;1.0;NaN;0.0;1.0;0.0
Avro;21;0.49992344204562855;18.0;1.0;Ibk;No sampling;No selection;1.0;0.0;89.0;0.0;1.0;1.0;1.0;1.0
Avro;21;0.49992344204562855;18.0;1.0;RandomForest;Oversampling;No selection;1.0;1.0;88.0;0.0;0.5;1.0;1.0;0.6616541353383468
Avro;21;0.49992344204562855;18.0;1.0;NaiveBayes;Oversampling;No selection;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;1.0;0.0
Avro;21;0.49992344204562855;18.0;1.0;Ibk;Oversampling;No selection;1.0;1.0;88.0;0.0;0.5;1.0;1.0;0.6616541353383468
Avro;21;0.49992344204562855;18.0;1.0;RandomForest;Undersampling;No selection;1.0;65.0;24.0;0.0;0.015151515151515152;1.0;1.0;0.008138351983723322
Avro;21;0.49992344204562855;18.0;1.0;NaiveBayes;Undersampling;No selection;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;0.9550561797752809;0.0
Avro;21;0.49992344204562855;18.0;1.0;Ibk;Undersampling;No selection;1.0;4.0;85.0;0.0;0.2;1.0;0.9775280898876404;0.32075471698113284
Avro;21;0.49992344204562855;18.0;1.0;RandomForest;SMOTE;No selection;1.0;0.0;89.0;0.0;1.0;1.0;1.0;1.0
Avro;21;0.49992344204562855;18.0;1.0;NaiveBayes;SMOTE;No selection;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;1.0;0.0
Avro;21;0.49992344204562855;18.0;1.0;Ibk;SMOTE;No selection;1.0;0.0;89.0;0.0;1.0;1.0;1.0;1.0
Avro;21;0.49992344204562855;18.0;1.0;RandomForest;No sampling;Best first;0.0;0.0;89.0;1.0;NaN;0.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;NaiveBayes;No sampling;Best first;0.0;0.0;89.0;1.0;NaN;0.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;Ibk;No sampling;Best first;0.0;0.0;89.0;1.0;NaN;0.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;RandomForest;Oversampling;Best first;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;NaiveBayes;Oversampling;Best first;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;Ibk;Oversampling;Best first;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;RandomForest;Undersampling;Best first;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;NaiveBayes;Undersampling;Best first;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;Ibk;Undersampling;Best first;1.0;89.0;0.0;0.0;0.011111111111111112;1.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;RandomForest;SMOTE;Best first;0.0;0.0;89.0;1.0;NaN;0.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;NaiveBayes;SMOTE;Best first;0.0;0.0;89.0;1.0;NaN;0.0;0.5;0.0
Avro;21;0.49992344204562855;18.0;1.0;Ibk;SMOTE;Best first;0.0;0.0;89.0;1.0;NaN;0.0;0.5;0.0
Avro;22;0.499925606308585;18.0;0.0;RandomForest;No sampling;No selection;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;NaiveBayes;No sampling;No selection;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;Ibk;No sampling;No selection;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;RandomForest;Oversampling;No selection;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;NaiveBayes;Oversampling;No selection;0.0;91.0;3.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;Ibk;Oversampling;No selection;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;RandomForest;Undersampling;No selection;0.0;79.0;15.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;NaiveBayes;Undersampling;No selection;0.0;94.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;Ibk;Undersampling;No selection;0.0;7.0;87.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;RandomForest;SMOTE;No selection;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;NaiveBayes;SMOTE;No selection;0.0;91.0;3.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;Ibk;SMOTE;No selection;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;RandomForest;No sampling;Best first;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;NaiveBayes;No sampling;Best first;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;Ibk;No sampling;Best first;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;RandomForest;Oversampling;Best first;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;NaiveBayes;Oversampling;Best first;0.0;94.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;Ibk;Oversampling;Best first;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;RandomForest;Undersampling;Best first;0.0;94.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;NaiveBayes;Undersampling;Best first;0.0;94.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;Ibk;Undersampling;Best first;0.0;94.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;22;0.499925606308585;18.0;0.0;RandomForest;SMOTE;Best first;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;NaiveBayes;SMOTE;Best first;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;22;0.499925606308585;18.0;0.0;Ibk;SMOTE;Best first;0.0;0.0;94.0;0.0;NaN;NaN;NaN;1.0
Avro;23;0.4999275887038378;19.0;1.0;RandomForest;No sampling;No selection;0.0;0.0;90.0;1.0;NaN;0.0;0.8777777777777778;0.0
Avro;23;0.4999275887038378;19.0;1.0;NaiveBayes;No sampling;No selection;0.0;0.0;90.0;1.0;NaN;0.0;0.1;0.0
Avro;23;0.4999275887038378;19.0;1.0;Ibk;No sampling;No selection;0.0;0.0;90.0;1.0;NaN;0.0;0.8777777777777778;0.0
Avro;23;0.4999275887038378;19.0;1.0;RandomForest;Oversampling;No selection;1.0;8.0;82.0;0.0;0.1111111111111111;1.0;0.9555555555555556;0.1838565022421522
Avro;23;0.4999275887038378;19.0;1.0;NaiveBayes;Oversampling;No selection;0.0;78.0;12.0;1.0;0.0;0.0;0.08888888888888889;-0.022181146025877986
Avro;23;0.4999275887038378;19.0;1.0;Ibk;Oversampling;No selection;1.0;8.0;82.0;0.0;0.1111111111111111;1.0;0.9555555555555556;0.1838565022421522
Avro;23;0.4999275887038378;19.0;1.0;RandomForest;Undersampling;No selection;1.0;81.0;9.0;0.0;0.012195121951219513;1.0;0.8888888888888888;0.0024360535931790455
Avro;23;0.4999275887038378;19.0;1.0;NaiveBayes;Undersampling;No selection;1.0;21.0;69.0;0.0;0.045454545454545456;1.0;0.9555555555555556;0.06734992679355806
Avro;23;0.4999275887038378;19.0;1.0;Ibk;Undersampling;No selection;1.0;81.0;9.0;0.0;0.012195121951219513;1.0;0.55;0.0024360535931790455
Avro;23;0.4999275887038378;19.0;1.0;RandomForest;SMOTE;No selection;0.0;0.0;90.0;1.0;NaN;0.0;0.9555555555555556;0.0
Avro;23;0.4999275887038378;19.0;1.0;NaiveBayes;SMOTE;No selection;0.0;69.0;21.0;1.0;0.0;0.0;0.08888888888888889;-0.022143774069319607
Avro;23;0.4999275887038378;19.0;1.0;Ibk;SMOTE;No selection;0.0;0.0;90.0;1.0;NaN;0.0;0.9555555555555556;0.0
Avro;23;0.4999275887038378;19.0;1.0;RandomForest;No sampling;Best first;0.0;0.0;90.0;1.0;NaN;0.0;0.5;0.0
Avro;23;0.4999275887038378;19.0;1.0;NaiveBayes;No sampling;Best first;0.0;0.0;90.0;1.0;NaN;0.0;0.5;0.0
Avro;23;0.4999275887038378;19.0;1.0;Ibk;No sampling;Best first;0.0;0.0;90.0;1.0;NaN;0.0;0.5;0.0
Avro;23;0.4999275887038378;19.0;1.0;RandomForest;Oversampling;Best first;1.0;8.0;82.0;0.0;0.1111111111111111;1.0;0.9555555555555556;0.1838565022421522
Avro;23;0.4999275887038378;19.0;1.0;NaiveBayes;Oversampling;Best first;1.0;90.0;0.0;0.0;0.01098901098901099;1.0;0.044444444444444446;0.0
Avro;23;0.4999275887038378;19.0;1.0;Ibk;Oversampling;Best first;1.0;8.0;82.0;0.0;0.1111111111111111;1.0;0.9555555555555556;0.1838565022421522
Avro;23;0.4999275887038378;19.0;1.0;RandomForest;Undersampling;Best first;1.0;90.0;0.0;0.0;0.01098901098901099;1.0;0.9333333333333333;0.0
Avro;23;0.4999275887038378;19.0;1.0;NaiveBayes;Undersampling;Best first;1.0;90.0;0.0;0.0;0.01098901098901099;1.0;0.9555555555555556;0.0
Avro;23;0.4999275887038378;19.0;1.0;Ibk;Undersampling;Best first;1.0;90.0;0.0;0.0;0.01098901098901099;1.0;0.5;0.0
Avro;23;0.4999275887038378;19.0;1.0;RandomForest;SMOTE;Best first;0.0;0.0;90.0;1.0;NaN;0.0;0.9555555555555556;0.0
Avro;23;0.4999275887038378;19.0;1.0;NaiveBayes;SMOTE;Best first;0.0;0.0;90.0;1.0;NaN;0.0;0.044444444444444446;0.0
Avro;23;0.4999275887038378;19.0;1.0;Ibk;SMOTE;Best first;0.0;0.0;90.0;1.0;NaN;0.0;0.9555555555555556;0.0
